0;357.3967716793092;317.1579819116021;236.94303414445824
1;357.3967716793092;323.7492377950346;256.22651711669556
2;357.3967716793092;324.01207992068703;274.40682965604725
3;357.22916323666607;322.25178649215064;255.37210057368202
4;357.3967716793092;320.79234592059225;256.2265171166956
5;357.3967716793092;318.16734409694925;265.25377554467076
6;357.39677167930915;323.3616826149431;274.4068296560473
7;357.3967716793092;324.758871021962;256.2265171166956
8;357.39677167930915;329.0329471150344;274.40682965604725
9;357.39677167930915;328.3268267199166;251.33093993040046
10;357.3967716793092;319.19417320303563;255.20449213103888
11;357.39677167930915;310.3750592962122;236.9430341444582
12;357.39677167930915;326.41620859136106;256.0589086740525
13;357.3967716793092;329.36575746542917;267.90832995973574
14;357.3967716793092;313.2990678544473;245.00004867673204
15;357.3967716793092;314.13976058527766;248.79245543014144
16;357.39677167930915;319.11505019944883;267.9083299597357
17;357.3967716793092;330.1370515968112;264.0347777590973
18;357.3967716793092;316.63543239058487;267.9083299597357
19;357.3967716793092;333.43062044630614;274.40682965604725
20;357.3967716793092;323.8062987876271;268.0759384023788
21;357.22916323666607;320.96546249217727;268.0759384023788
22;357.3967716793092;325.0747570693714;256.2265171166956
23;357.39677167930915;319.7588667590423;265.2537755446707
24;357.39677167930915;327.6900547921394;274.40682965604725
25;357.39677167930915;320.6831547121438;247.24236853011587
26;357.39677167930915;322.0594460276443;251.33093993040046
27;357.39677167930915;327.6461515786126;278.01079688458236
28;357.39677167930915;319.61719415374915;248.79245543014147
29;357.39677167930915;333.5086897514489;267.90832995973574
30;357.3967716793092;334.49173688294235;236.94303414445824
31;357.39677167930915;315.9579689271844;236.94303414445824
32;357.39677167930915;327.0067558872057;256.2265171166956
33;357.39677167930915;319.55635463414666;233.1506273910488
34;357.39677167930915;322.4399725810752;236.94303414445824
35;357.3967716793091;317.7729291142215;255.20449213103888
36;357.3967716793092;325.22620873060555;284.288504627036
37;357.3967716793092;324.8311486205346;269.88106484101627
38;357.39677167930915;315.2532425399803;273.96963624130086
39;357.39677167930915;327.6697267018905;255.20449213103885
40;357.39677167930915;319.0059082091151;264.0347777590973
41;357.3967716793092;327.9805876378174;236.94303414445824
42;357.3967716793092;324.7327895521863;268.0759384023788
43;357.39677167930915;327.87091409565204;233.1506273910488
44;357.3967716793092;320.822221593309;255.37210057368196
45;357.3967716793092;324.4714329476326;256.22651711669556
46;357.39677167930915;317.6038817587198;256.22651711669556
47;357.39677167930915;331.15790493833623;256.22651711669556
48;357.3967716793092;327.83868733957394;256.2265171166956
49;357.39677167930915;330.6840631480863;274.2183901311729
50;357.3967716793092;328.1604715579908;280.94163409224666
51;357.3967716793092;335.7438483089003;274.40682965604725
52;357.39677167930915;328.2599556933006;274.21839013117295
53;357.3967716793092;323.74795263924824;266.27709761248116
54;357.3967716793092;320.5551281793885;256.22651711669556
55;357.3967716793092;325.2283351274592;264.0347777590973
56;357.3967716793092;320.93525251446;273.96963624130086
57;357.39677167930915;321.76195916830636;269.0461822980801
58;357.39677167930915;323.1246166813978;264.0347777590973
59;357.39677167930915;327.67516280878203;256.22651711669556
60;357.39677167930915;321.783867473024;255.12334668380993
61;357.3967716793092;326.17895899290806;247.2423685301159
62;357.22916323666607;312.9624316602132;255.12334668380993
63;357.3967716793092;323.23473834221505;256.2265171166956
64;357.3967716793092;325.1140563083457;255.20449213103888
65;357.39677167930915;320.3509799983094;236.9430341444582
66;357.39677167930915;314.45798007154764;256.2265171166956
67;357.3967716793092;326.3482136229087;277.8431884419393
68;357.3967716793092;328.9744938793577;278.0107968845824
69;357.39677167930915;328.0229295855225;274.23922121340416
70;357.3967716793092;325.5223953354258;266.27709761248116
71;357.3967716793092;321.1968413223174;266.27709761248116
72;357.39677167930915;328.3434617235634;255.37210057368196
73;357.3967716793092;325.2211878759523;255.37210057368202
74;357.3967716793092;324.82772737291;274.40682965604725
75;357.3967716793092;322.26549688602535;256.22651711669556
76;357.22916323666607;319.3730757212029;256.22651711669556
77;357.3967716793092;323.5774476710145;269.88106484101627
78;357.3967716793092;328.4998138628058;248.79245543014144
79;357.39677167930915;321.7052388144507;236.9430341444582
80;357.3967716793092;330.63446906939026;265.2537755446707
81;357.3967716793092;334.9108222481602;274.21839013117295
82;357.3967716793092;330.94728552806845;268.0759384023788
83;357.3967716793092;322.4656103140349;256.2265171166956
84;357.3967716793092;324.73049621596715;236.94303414445824
85;357.3967716793091;321.3987876329052;273.96963624130086
86;357.39677167930915;332.7684885643061;288.3296652703175
87;357.3967716793092;336.30726052505366;274.0507816885298
88;357.39677167930915;319.3785460202869;265.2537755446707
89;357.3967716793092;328.2266968329148;256.2265171166956
90;357.3967716793092;323.5417035333165;233.1506273910488
91;357.39677167930915;321.1441468135709;264.0347777590973
92;357.3967716793092;318.65910710019335;236.9430341444582
93;357.3967716793092;324.29984384330737;266.27709761248116
94;357.3967716793092;326.72649017060667;280.1999332267514
95;357.3967716793092;319.9057582689752;268.0759384023788
96;357.39677167930915;316.04132087064465;255.20449213103885
97;357.3967716793092;310.9538621819425;245.00004867673204
98;357.39677167930915;320.1497432870476;245.00004867673204
99;357.3967716793092;328.2116475963197;256.0589086740525
100;357.39677167930915;327.3004662363703;256.22651711669556
